event_id,tournament_title,event_date,purse,city,Yards,par,golf_course,start_date,end_date,is_major,latitude,longitude
841,The McGladrey Classic,"October 7 - 10, 2010",4000000.0,"Saint Simons Island, GA",,70.0,Sea Island Resort (Seaside Course),2010-10-07,2010-10-10,0.0,31.2182863,-81.3612077
842,Montreal Championship,"July 2 - 4, 2010",1800000.0,"Blainville, PQ",7070.0,72.0,Club de Golf Fontainebleau,2010-07-02,2010-07-04,0.0,,
843,Chiquita Classic,"July 15 - 18, 2010",550000.0,"Johns Creek, GA",7180.0,72.0,Atlanta Athletic Club (Highlands Course),2010-07-15,2010-07-18,0.0,34.0181557,-84.190196
844,The Vivendi,"September 23 - 26, 2010",,,6729.0,72.0,,2010-09-23,2010-09-26,0.0,,
845,CIMB Asia Pacific Classic Malaysia,"October 28 - 31, 2010",6000000.0,Kuala Lumpur,,71.0,The MINES Resort & Golf Club,2010-10-28,2010-10-31,0.0,3.1516964,101.6942371
846,WGC-HSBC Champions,"November 3 - 7, 2010",7000000.0,"Shanghai, China",7266.0,72.0,Sheshan International GC,2010-11-03,2010-11-07,0.0,31.2312707,121.4700152
847,PGA TOUR Qualifying Tournament,"December 1 - 6, 2010",1057500.0,,7350.0,72.0,,2010-12-01,2010-12-06,0.0,,
849,South African Open Championship,"December 16 - 19, 2010",,Durban CC,6732.0,72.0,,2010-12-16,2010-12-19,0.0,-29.861825,31.009909
850,African Open,"January 6 - 9, 2011",,East London Golf Club,6770.0,73.0,,2011-01-06,2011-01-09,0.0,,
851,Joburg Open,"January 13 - 16, 2011",,,7177.0,71.0,,2011-01-13,2011-01-16,0.0,,
852,Abu Dhabi HSBC Golf Championship,"January 20 - 23, 2011",,Abu Dhabi CC,7590.0,72.0,,2011-01-20,2011-01-23,0.0,24.4538352,54.3774014
853,Volvo Golf Champions,"January 27 - 30, 2011",,Royal Golf Club,7224.0,72.0,,2011-01-27,2011-01-30,0.0,26.09381793698092,50.569932727939104
854,Commercialbank Qatar Masters presented by Dolphin ,"February 3 - 6, 2011",,Doha GC,7388.0,72.0,,2011-02-03,2011-02-06,,25.2856329,51.5264162
855,Omega Dubai Desert Classic,"February 10 - 13, 2011",,Emirates GC,7301.0,72.0,,2011-02-10,2011-02-13,0.0,53.86980635,27.551308508846986
856,Avantha Masters,"February 17 - 20, 2011",,DLF Golf and Country Club,7156.0,72.0,,2011-02-17,2011-02-20,,28.45860515,77.11189687587904
857,Chevron World Challenge,"December 2 - 5, 2010",5000000.0,"Thousand Oaks, CA",7027.0,72.0,Sherwood CC in Thousand Oaks,2010-12-02,2010-12-05,0.0,34.1705609,-118.8375937
858,Alfred Dunhill Championship,"December 9 - 12, 2010",,Leopard Creek GC,7249.0,72.0,,2010-12-09,2010-12-12,0.0,-25.44819925,31.53120128144274
859,Sicilian Open,"March 17 - 20, 2011",,Donnafugata Golf Resort & SPA,7182.0,71.0,,2011-03-17,2011-03-20,0.0,,
860,Open Andalucia de Golf,"March 24 - 27, 2011",,Parador de Malaga,6817.0,70.0,,2011-03-24,2011-03-27,0.0,36.6543899,-4.472534460930877
862,Maybank Malaysian Open,"April 14 - 17, 2011",,"Sea Island, GA",7000.0,72.0,Kuala Lumpur G&CC,2011-04-14,2011-04-17,0.0,31.2002314,-81.3331508
863,Volvo China Open,"April 21 - 24, 2011",,Luxehills International Country,7335.0,72.0,,2011-04-21,2011-04-24,0.0,,
864,Ballantine's Championship,"Apr 28 - May 1, 2011",,Blackstone Golf Club,7275.0,72.0,,2011-04-28,2011-05-01,0.0,42.18840165,-88.54079083992681
865,Open de Espana,"May 5 - 8, 2011",,Real Club de Golf El Prat,7298.0,72.0,,2011-05-05,2011-05-08,0.0,,
866,Iberdrola Open,"May 12 - 15, 2011",,Pula GC,6915.0,70.0,,2011-05-12,2011-05-15,0.0,44.8702281,13.8455311
867,Madeira Islands Open BPI-Portugal,"May 19 - 22, 2011",,Porto Santo Golfe,7047.0,72.0,,2011-05-19,2011-05-22,0.0,33.0520457,-16.36869798568175
868,BMW PGA Championship,"May 26 - 29, 2011",,Wentworth GC,7261.0,71.0,,2011-05-26,2011-05-29,,43.8724198,-71.9130828
869,Saab Wales Open,"June 2 - 5, 2011",,"Newport, Wales",7378.0,71.0,The Celtic Manor Resort,2011-06-02,2011-06-05,0.0,51.5882332,-2.9974967
870,BMW Italian Open,"June 9 - 12, 2011",,Royal Park I Roveri,7282.0,72.0,,2011-06-09,2011-06-12,0.0,,
871,"SAINT-OMER OPEN, presented by Neuflize OBC","June 16 - 19, 2011",,Aa St Omer,6846.0,71.0,,2011-06-16,2011-06-19,0.0,50.6846193,2.1389596
872,BMW International Open,"June 23 - 26, 2011",,Eichenreid,7073.0,72.0,Golfclub Munchen Nord,2011-06-23,2011-06-26,0.0,,
873,Alstom Open de France,"Jun 30 - July 3, 2011",,"Paris, France",7300.0,71.0,Le Golf National,2011-06-30,2011-07-03,0.0,48.8534951,2.3483915
874,The Barclays Scottish Open,"July 7 - 10, 2011",,Castle Stuart Golf Links,7050.0,72.0,,2011-07-07,2011-07-10,0.0,57.5274275,-4.106943425303125
875,Nordea Scandanavian Masters,"July 21 - 24, 2011",,Bro Hoff Slott GC,7365.0,72.0,,2011-07-21,2011-07-24,,,
876,Irish Open,"July 28 - 31, 2011",,Killarney Golf & Fishing Club,7161.0,71.0,,2011-07-28,2011-07-31,0.0,52.0607552,-9.563386
877,Czech Open,"August 18 - 21, 2011",,Prosper Golf Resort,7452.0,72.0,,2011-08-18,2011-08-21,0.0,49.5322581,18.32447941240447
878,Johnnie Walker Championship at Gleneagles,"August 25 - 28, 2011",,"Perth, Scotland",7316.0,72.0,Gleneagles Golf Course,2011-08-25,2011-08-28,0.0,56.3958186,-3.4286805
879,Omega European Masters,"September 1 - 4, 2011",,Sierre,6822.0,71.0,Crans sur,2011-09-01,2011-09-04,,46.2922522,7.5323195
880,KLM Open,"September 8 - 11, 2011",,Hilversumsche,6906.0,70.0,,2011-09-08,2011-09-11,0.0,52.2000316,5.213165033636365
882,Austrian Golf Open,"September 22 - 25, 2011",,Diamond Country Club,7386.0,72.0,,2011-09-22,2011-09-25,0.0,48.3152321,15.911921994331177
883,Alfred Dunhill Links Championship,"Sep 29 - October 2, 2011",,,7279.0,72.0,,2011-09-29,2011-10-02,0.0,,
884,Bankia Madrid Masters,"October 6 - 9, 2011",,El Encin Golf Hotel,7561.0,72.0,,2011-10-06,2011-10-09,,40.52249745,-3.311966668284292
885,Portugal Masters,"October 13 - 16, 2011",,Oceanico Victoria Clube de Golfe,7231.0,72.0,,2011-10-13,2011-10-16,,,
886,CASTELLO MASTERS Costa Azahar,"October 20 - 23, 2011",,Club de Campo del Mediterraneo,7073.0,71.0,,2011-10-20,2011-10-23,,38.4653442,-0.7856876
887,Andalucia Masters,"October 27 - 30, 2011",,Club de Golf Valderrama,6988.0,71.0,,2011-10-27,2011-10-30,,36.285500850000005,-5.3252204251923185
888,Barclays Singapore Open,"November 10 - 13, 2011",,,7300.0,71.0,,2011-11-10,2011-11-13,0.0,,
889,Iskandor Johor Open,"November 17 - 20, 2011",,,6945.0,72.0,,2011-11-17,2011-11-20,0.0,,
890,Omega Mission Hills World Cup,"November 24 - 27, 2011",,Mission Hills Resort,7807.0,72.0,,2011-11-24,2011-11-27,0.0,33.81117705,-116.43361481492161
891,UBS Hong Kong Open,"December 1 - 4, 2011",,Hong Kong GC,6700.0,70.0,,2011-12-01,2011-12-04,0.0,22.2793278,114.1628131
892,Hyundai Tournament of Champions,"January 6 - 9, 2011",5600000.0,"Kapalua, HI",7411.0,73.0,Kapalua Resort (Plantation Course),2011-01-06,2011-01-09,0.0,20.99490395,-156.6562339558182
894,Waste Management Phoenix Open,"February 3 - 7, 2011",6100000.0,"Scottsdale, AZ",7216.0,71.0,TPC Scottsdale (Stadium Course),2011-02-03,2011-02-07,0.0,33.4942189,-111.926018
895,AT&T Pebble Beach National Pro-Am,"February 10 - 13, 2011",6300000.0,,6953.0,72.0,,2011-02-10,2011-02-13,0.0,,
896,Farmers Insurance Open,"January 27 - 30, 2011",5800000.0,,7067.0,72.0,,2011-01-27,2011-01-30,0.0,,
897,Sony Open in Hawaii,"January 13 - 16, 2011",5500000.0,"Honolulu, HI",7044.0,70.0,Waialae Country Club,2011-01-13,2011-01-16,0.0,21.304547,-157.855676
898,Northern Trust Open,"February 17 - 20, 2011",6500000.0,"Pacific Palisades, CA",7325.0,71.0,Riviera Country Club,2011-02-17,2011-02-20,0.0,34.0480643,-118.5264706
899,The Honda Classic,"March 3 - 6, 2011",5700000.0,"Palm Beach Gardens, FL",7158.0,70.0,PGA National Resort & Spa (The Champion),2011-03-03,2011-03-06,0.0,26.8233946,-80.1386547
900,Arnold Palmer Invitational presented by MasterCard,"March 24 - 27, 2011",6000000.0,"Orlando, FL",7419.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2011-03-24,2011-03-27,0.0,28.5421109,-81.3790304
901,Zurich Classic of New Orleans,"Apr 28 - May 1, 2011",6400000.0,"Avondale, LA",7399.0,72.0,TPC Louisiana,2011-04-28,2011-05-01,0.0,29.90669,-90.19013768959968
902,THE PLAYERS Championship,"May 12 - 15, 2011",9500000.0,"Ponte Vedra Beach, FL",7215.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2011-05-12,2011-05-15,0.0,30.2274645,-81.3800824
904,Wyndham Championship,"August 18 - 21, 2011",5200000.0,"Greensboro, NC",7117.0,70.0,Sedgefield Country Club,2011-08-18,2011-08-21,0.0,36.0726355,-79.7919754
905,Shell Houston Open,"Mar 31 - April 3, 2011",5900000.0,"Houston, TX",7457.0,72.0,Golf Club of Houston,2011-03-31,2011-04-03,0.0,29.7589382,-95.3676974
906,HP Byron Nelson Championship,"May 26 - 29, 2011",6500000.0,"Irving, TX",7166.0,70.0,TPC Four Seasons Resort,2011-05-26,2011-05-29,0.0,32.8295183,-96.9442177
907,Crowne Plaza Invitational at Colonial,"May 19 - 22, 2011",6200000.0,"Fort Worth, TX",7204.0,70.0,Colonial Country Club,2011-05-19,2011-05-22,0.0,32.753177,-97.3327459
908,the Memorial Tournament presented by Nationwide Insurance,"June 2 - 5, 2011",6200000.0,"Dublin, OH",7352.0,72.0,Muirfield Village Golf Club,2011-06-02,2011-06-05,0.0,40.0996009,-83.1135563
909,FedEx St. Jude Classic,"June 9 - 12, 2011",5600000.0,"Memphis, TN",7239.0,70.0,TPC Southwind,2011-06-09,2011-06-12,0.0,35.1460249,-90.0517638
910,Travelers Championship,"June 23 - 26, 2011",6000000.0,"Cromwell, CT",6841.0,70.0,TPC River Highlands,2011-06-23,2011-06-26,0.0,41.5949942,-72.6455665
911,BMW Championship,"September 15 - 18, 2011",8000000.0,"Lemont, IL",7616.0,71.0,Cog Hill G&CC,2011-09-15,2011-09-18,0.0,41.6737149,-88.0016263
912,Viking Classic,"July 14 - 17, 2011",3600000.0,"Madison, MS",7199.0,72.0,Annandale GC,2011-07-14,2011-07-17,0.0,32.6308318,-90.0040817
913,John Deere Classic,"July 7 - 10, 2011",4500000.0,"Silvis, IL",7268.0,71.0,TPC Deere Run,2011-07-07,2011-07-10,0.0,41.5122561,-90.4151301
914,Justin Timberlake Shriners Hospitals for Children Open,"Sep 29 - October 2, 2011",4400000.0,"Las Vegas, NV",7243.0,71.0,TPC Summerlin,2011-09-29,2011-10-02,0.0,36.1672559,-115.148516
915,Valero Texas Open,"April 14 - 17, 2011",6200000.0,"San Antonio, TX",7435.0,72.0,TPC San Antonio (Oaks Course),2011-04-14,2011-04-17,0.0,29.4246002,-98.4951405
916,Children's Miracle Network Hospitals Classic,"October 20 - 23, 2011",4700000.0,,7516.0,72.0,,2011-10-20,2011-10-23,0.0,,
917,TOUR Championship by Coca-Cola,"September 22 - 25, 2011",8000000.0,"Atlanta, GA",7319.0,70.0,East Lake Golf Club,2011-09-22,2011-09-25,0.0,33.7489924,-84.3902644
918,Transitions Championship,"March 17 - 20, 2011",5500000.0,"Palm Harbor, FL",7332.0,71.0,Innisbrook Resort (Copperhead Course),2011-03-17,2011-03-20,0.0,28.0856815,-82.75690699742961
919,World Golf Championships-Accenture Match Play Championship,"February 23 - 27, 2011",8500000.0,"Marana, AZ",7791.0,72.0,The Golf Club at Dove Mountain,2011-02-23,2011-02-27,0.0,32.4483736,-111.211475
920,Reno-Tahoe Open,"August 4 - 7, 2011",3000000.0,"Reno, NV",7472.0,72.0,Montreux G&CC,2011-08-04,2011-08-07,0.0,39.5261206,-119.8126581
921,Wells Fargo Championship,"May 5 - 8, 2011",6500000.0,"Charlotte, NC",7469.0,72.0,Quail Hollow Club,2011-05-05,2011-05-08,0.0,35.2272086,-80.8430827
922,Deutsche Bank Championship,"September 2 - 5, 2011",8000000.0,"Norton, MA",7214.0,71.0,TPC Boston,2011-09-02,2011-09-05,0.0,41.9667666,-71.1869939
923,Mayakoba Golf Classic at Riviera Maya-Cancun,"February 24 - 27, 2011",3700000.0,"Quintana Roo, Mexico",6923.0,71.0,El Camaleón Golf Course at Mayakoba,2011-02-24,2011-02-27,0.0,19.6666671,-88.5000001
924,Frys.com Open,"October 6 - 9, 2011",5000000.0,"San Martin, CA",7368.0,71.0,CordeValle Golf Club,2011-10-06,2011-10-09,0.0,37.0849464,-121.6102216
925,AT&T National,"Jun 30 - July 3, 2011",6200000.0,"Newtown Square, PA",7237.0,70.0,Aronimink GC,2011-06-30,2011-07-03,0.0,39.9868117,-75.4007633
926,Puerto Rico Open presented by seepuertorico.com,"March 10 - 13, 2011",3500000.0,"Rio Grande, Puerto Rico",7526.0,72.0,Grand Reserve Country Club,2011-03-10,2011-03-13,0.0,18.347440900000002,-65.81638138934318
927,The Greenbrier Classic,"July 28 - 31, 2011",6000000.0,"White Sulphur Springs, WV",7274.0,70.0,The Old White Course,2011-07-28,2011-07-31,0.0,37.7965149,-80.2975734
928,The McGladrey Classic,"October 13 - 16, 2011",4000000.0,"Saint Simons Island, GA",7005.0,70.0,Sea Island Resort (Seaside Course),2011-10-13,2011-10-16,0.0,31.2182863,-81.3612077
929,CIMB Asia Pacific Classic Malaysia,"October 27 - 30, 2011",6100000.0,Kuala Lumpur,6917.0,71.0,The MINES Resort & Golf Club,2011-10-27,2011-10-30,0.0,3.1516964,101.6942371
930,Panama Claro Championship,"February 24 - 27, 2011",550000.0,"Panama City, Panama",7102.0,70.0,Panama GC,2011-02-24,2011-02-27,0.0,8.9714493,-79.5341802
931,Pacific Rubiales Bogota Open Presented by Samsung,"March 3 - 6, 2011",600000.0,"Bogota, Colombia",7237.0,71.0,Country Club de Bogota Lagos,2011-03-03,2011-03-06,0.0,4.6533816,-74.0836333
932,Chitimacha Louisiana Open,"March 24 - 27, 2011",500000.0,"Broussard, LA",7004.0,71.0,Le Triomphe CC,2011-03-24,2011-03-27,0.0,30.1471506,-91.9612413
933,Fresh Express Classic at TPC Stonebrae,"April 14 - 17, 2011",600000.0,"Hayward, CA",7100.0,70.0,TPC San Francisco Bay at Stonebrae,2011-04-14,2011-04-17,0.0,37.6688205,-122.080796
934,South Georgia Classic Pres'd by First State Bank,"Apr 28 - May 1, 2011",625000.0,"Valdosta, GA",7781.0,72.0,Kinderlou Forest Golf Club,2011-04-28,2011-05-01,0.0,30.8327022,-83.2784851
935,Stadion Classic at UGA,"May 5 - 8, 2011",550000.0,"Athens, GA",7271.0,71.0,University of Georgia GC,2011-05-05,2011-05-08,0.0,33.9597677,-83.376398
936,BMW Charity Pro-Am Presented by SYNNEX Corporation,"May 19 - 22, 2011",600000.0,,7488.0,72.0,,2011-05-19,2011-05-22,0.0,,
937,Melwood Prince George's County Open,"June 2 - 5, 2011",600000.0,"College Park, MD",7015.0,71.0,The University of Maryland GC,2011-06-02,2011-06-05,0.0,38.980666,-76.9369189
938,The Rex Hospital Open,"June 9 - 12, 2011",550000.0,"Raleigh, NC",7257.0,71.0,TPC at Wakefield Plantation,2011-06-09,2011-06-12,0.0,35.7803977,-78.6390989
939,Preferred Health Systems Wichita Open,"June 16 - 19, 2011",600000.0,"Wichita, KS",6913.0,71.0,Crestview Country Club,2011-06-16,2011-06-19,0.0,37.6922361,-97.3375448
940,MEXICO OPEN,"June 23 - 26, 2011",700000.0,"Guanajuato, Mexico",7708.0,72.0,El Bosque Country Club,2011-06-23,2011-06-26,0.0,20.9876996,-101.0
941,Chiquita Classic,"July 14 - 17, 2011",550000.0,,7180.0,72.0,,2011-07-14,2011-07-17,0.0,,
942,Nationwide Children's Hospital Invitational,"July 21 - 24, 2011",800000.0,"Columbus, OH",7141.0,71.0,OSU Golf Club (Scarlet Course),2011-07-21,2011-07-24,0.0,39.9622601,-83.0007065
943,Utah Championship Pres'd by Utah Sports Commission,"July 28 - 31, 2011",550000.0,Willow Creek Country Club,7104.0,71.0,,2011-07-28,2011-07-31,0.0,43.94796265,-92.48641207984286
944,Cox Classic Presented by Lexus of Omaha,"August 4 - 7, 2011",725000.0,"Omaha, NE",7161.0,71.0,Champions Run,2011-08-04,2011-08-07,0.0,41.2587459,-95.9383758
945,Price Cutter Charity Championship,"August 11 - 14, 2011",625000.0,"Springfield, MO",7115.0,72.0,Highland Springs Country Club,2011-08-11,2011-08-14,0.0,37.2081729,-93.2922715
946,Midwest Classic,"August 18 - 21, 2011",550000.0,"Overland Park, KS",7237.0,71.0,Nicklaus Golf Club at LionsGate,2011-08-18,2011-08-21,0.0,38.9742502,-94.6851702
947,Knoxville News Sentinel Open,"August 25 - 28, 2011",500000.0,"Knoxville, TN",7110.0,72.0,Fox Den Country Club,2011-08-25,2011-08-28,0.0,35.9603948,-83.9210261
948,Mylan Classic Presented by CONSOL Energy,"September 1 - 4, 2011",600000.0,"Canonsburg, PA",6951.0,71.0,Southpointe Golf Club,2011-09-01,2011-09-04,0.0,40.2588431,-80.186732
949,Albertsons Boise Open Presented by Kraft,"September 15 - 18, 2011",725000.0,"Boise, ID",6807.0,71.0,Hillcrest Country Club,2011-09-15,2011-09-18,0.0,43.6166163,-116.200886
950,Soboba Golf Classic,"September 22 - 25, 2011",750000.0,Soboba Springs,7101.0,71.0,,2011-09-22,2011-09-25,0.0,33.786473650000005,-116.92830655742921
951,WNB Golf Classic,"Sep 29 - October 2, 2011",525000.0,Midland CC,7380.0,72.0,,2011-09-29,2011-10-02,0.0,31.9973662,-102.077948
952,Children's Hospital Classic,"October 6 - 9, 2011",500000.0,"Chattanooga, TN",7204.0,72.0,Black Creek Golf Club,2011-10-06,2011-10-09,0.0,35.0457219,-85.3094883
953,Miccosukee Championship,"October 13 - 16, 2011",600000.0,Miccosukee G&CC,7200.0,71.0,,2011-10-13,2011-10-16,0.0,,
954,Winn-Dixie Jacksonville Open Presented by Planters,"October 20 - 23, 2011",600000.0,Dye's Valley Course,6864.0,70.0,,2011-10-20,2011-10-23,0.0,,
955,Nationwide Tour Championship at Daniel Island,"October 27 - 30, 2011",1000000.0,"Charleston, SC",7446.0,72.0,Daniel Island Club,2011-10-27,2011-10-30,0.0,32.7884363,-79.9399309
956,Mitsubishi Electric Championship at Hualalai,"January 21 - 23, 2011",1800000.0,"Kailua Kona, HI",7053.0,72.0,Hualalai Resort Golf Club,2011-01-21,2011-01-23,0.0,19.641941,-155.996933
957,Allianz Championship,"February 11 - 13, 2011",1800000.0,"Boca Raton, FL",6807.0,72.0,The Old Course at Broken Sound Club,2011-02-11,2011-02-13,0.0,26.3586885,-80.0830984
958,The ACE Group Classic,"February 18 - 20, 2011",1600000.0,The Quarry Golf Course,7094.0,72.0,,2011-02-18,2011-02-20,0.0,53.62089145,-113.32834480023081
959,Toshiba Classic,"March 11 - 13, 2011",1700000.0,"Newport Beach, CA",6584.0,71.0,Newport Beach Country Club,2011-03-11,2011-03-13,0.0,33.6170092,-117.9294401
960,Mississippi Gulf Resort Classic,"April 1 - 3, 2011",1600000.0,"Biloxi, MS",7052.0,72.0,Fallen Oak Golf Course,2011-04-01,2011-04-03,0.0,30.4007626,-88.8893818
961,Outback Steakhouse Pro-Am,"April 15 - 17, 2011",1700000.0,TPC of Tampa Bay,6783.0,71.0,,2011-04-15,2011-04-17,0.0,,
962,Liberty Mutual Legends of Golf,"April 22 - 24, 2011",2700000.0,"Savannah, GA",7087.0,72.0,Savannah Harbor Golf Resort,2011-04-22,2011-04-24,0.0,32.0790074,-81.0921335
963,Regions Tradition,"May 5 - 8, 2011",2200000.0,"Birmingham, AL",7234.0,72.0,Shoal Creek,2011-05-05,2011-05-08,0.0,33.5206824,-86.8024326
964,Senior PGA Championship,"May 26 - 29, 2011",2000000.0,"Louisville, KY",7297.0,72.0,Valhalla Golf Club,2011-05-26,2011-05-29,,38.2542376,-85.759407
965,Principal Charity Classic,"June 3 - 5, 2011",1725000.0,Glen Oaks CC,6877.0,71.0,,2011-06-03,2011-06-05,0.0,34.4430807,-112.5485052
966,Greater Hickory Classic at Rock Barn,"June 10 - 12, 2011",1750000.0,"Conover, NC",7046.0,72.0,Rock Barn Golf & Spa,2011-06-10,2011-06-12,0.0,35.7065004,-81.2184383
967,Dick's Sporting Goods Open,"June 24 - 26, 2011",1750000.0,"Endicott, NY",6974.0,72.0,En Joie GC,2011-06-24,2011-06-26,0.0,42.098408,-76.0493684
968,Montreal Championship,"July 1 - 3, 2011",1800000.0,"Blainville, PQ",7070.0,72.0,Club de Golf Fontainebleau,2011-07-01,2011-07-03,0.0,,
969,Nature Valley First Tee Open,"July 8 - 10, 2011",1600000.0,,6822.0,72.0,,2011-07-08,2011-07-10,0.0,,
970,U.S. Senior Open Championship,"July 28 - 31, 2011",2600000.0,"Toledo, OH",7143.0,71.0,Inverness Club,2011-07-28,2011-07-31,,41.6529143,-83.5378173
971,3M Championship,"August 5 - 7, 2011",1750000.0,"Blaine, MN",7114.0,72.0,TPC of the Twin Cities,2011-08-05,2011-08-07,0.0,45.1607987,-93.2349489
972,Constellation Energy Senior Players Championship,"August 18 - 21, 2011",2700000.0,"Harrison, NY",6980.0,71.0,Westchester CC,2011-08-18,2011-08-21,0.0,40.9689871,-73.71263
973,Boeing Classic,"August 26 - 28, 2011",2000000.0,"Snoqualmie, WA",7183.0,72.0,The Club at Snoqualmie Ridge,2011-08-26,2011-08-28,0.0,47.5289527,-121.827093
974,Songdo IBD Championship,"September 15 - 18, 2011",3000000.0,"Incheon, South Korea",7087.0,72.0,Jack Nicklaus Golf Club Korea,2011-09-15,2011-09-18,0.0,37.456,126.7052
975,SAS Championship,"Sep 30 - October 2, 2011",2100000.0,"Cary, NC",7212.0,72.0,Prestonwood CC,2011-09-30,2011-10-02,0.0,35.7882893,-78.7812081
976,Insperity Championship,"October 7 - 9, 2011",1700000.0,"The Woodlands, TX",7018.0,72.0,The Woodlands CC,2011-10-07,2011-10-09,0.0,30.1734194,-95.504686
977,AT&T Championship,"October 14 - 16, 2011",1800000.0,"San Antonio, TX",6923.0,72.0,TPC San Antonio (Oaks Course),2011-10-14,2011-10-16,0.0,29.4246002,-98.4951405
978,Charles Schwab Cup Championship,"November 3 - 6, 2011",2500000.0,"San Francisco, CA",7135.0,71.0,TPC Harding Park,2011-11-03,2011-11-06,0.0,37.7792588,-122.4193286
979,The Senior Open Championship,"July 21 - 24, 2011",2000000.0,"Surrey, England",7394.0,72.0,Walton Heath Golf Club,2011-07-21,2011-07-24,,51.2715316,-0.3414523511290909
980,The Masters,"April 7 - 10, 2011",7500000.0,"Augusta, GA",7435.0,72.0,Augusta National Golf Club,2011-04-07,2011-04-10,1.0,33.4709714,-81.9748429
981,U.S. Open,"June 16 - 19, 2011",7500000.0,"Bethesda, MD",7574.0,71.0,Congressional Country Club,2011-06-16,2011-06-19,1.0,38.98127255,-77.12335871396549
982,The Open Championship,"July 14 - 17, 2011",7300000.0,"Kent, England",7211.0,70.0,Royal St. George's Golf Club,2011-07-14,2011-07-17,1.0,51.20707485,0.7210361813401444
983,PGA Championship,"August 11 - 14, 2011",8000000.0,"Johns Creek, GA",7467.0,70.0,Atlanta Athletic Club (Highlands Course),2011-08-11,2011-08-14,1.0,34.0181557,-84.190196
984,The Barclays,"August 25 - 28, 2011",8000000.0,"Edison, NJ",6964.0,71.0,Plainfield CC,2011-08-25,2011-08-28,0.0,40.518157,-74.4113926
985,World Golf Championships-Cadillac Championship,"March 10 - 13, 2011",8500000.0,"Doral, FL",7334.0,72.0,Trump National Doral Golf Course,2011-03-10,2011-03-13,0.0,25.8195424,-80.3553302
986,RBC Canadian Open,"July 21 - 24, 2011",5200000.0,"Vancouver, BC",7010.0,70.0,Shaughnessy G&CC,2011-07-21,2011-07-24,0.0,49.2608724,-123.113952
987,World Golf Championships-Bridgestone Invitational,"August 4 - 7, 2011",8500000.0,"Akron, OH",7400.0,70.0,Firestone CC (South Course),2011-08-04,2011-08-07,0.0,41.083064,-81.518485
988,World Golf Championships-HSBC Champions,"November 3 - 6, 2011",7000000.0,"Shanghai, China",7266.0,72.0,Sheshan International GC,2011-11-03,2011-11-06,0.0,31.2312707,121.4700152
989,Trophee Hassan II,"Mar 31 - April 3, 2011",,,6799.0,71.0,,2011-03-31,2011-04-03,0.0,,
990,Dubai World Championship,"December 8 - 11, 2011",,Jumeirah Golf Estates,7675.0,72.0,,2011-12-08,2011-12-11,0.0,25.0177925,55.1633352
991,Alfred Dunhill Championship,"November 17 - 20, 2011",,Leopard Creek GC,7326.0,72.0,,2011-11-17,2011-11-20,0.0,-25.44819925,31.53120128144274
992,South African Open,"November 24 - 27, 2011",,Serengeti Golf Club,7761.0,72.0,,2011-11-24,2011-11-27,0.0,,
993,The Presidents Cup,"November 17 - 20, 2011",,"Black Rock, Australia",6998.0,71.0,Royal Melbourne Golf Club,2011-11-17,2011-11-20,0.0,-37.9706564,145.0212822
994,Chevron World Challenge,"December 1 - 4, 2011",5000000.0,"Thousand Oaks, CA",7023.0,72.0,Sherwood CC in Thousand Oaks,2011-12-01,2011-12-04,0.0,34.1705609,-118.8375937
996,Waste Management Phoenix Open,"February 2 - 5, 2012",6100000.0,"Scottsdale, AZ",7216.0,71.0,TPC Scottsdale (Stadium Course),2012-02-02,2012-02-05,0.0,33.4942189,-111.926018
997,AT&T Pebble Beach National Pro-Am,"February 9 - 12, 2012",6400000.0,,6953.0,72.0,,2012-02-09,2012-02-12,0.0,,
998,Farmers Insurance Open,"January 26 - 29, 2012",6000000.0,,7067.0,72.0,,2012-01-26,2012-01-29,0.0,,
999,Sony Open in Hawaii,"January 12 - 15, 2012",5500000.0,"Honolulu, HI",7044.0,70.0,Waialae Country Club,2012-01-12,2012-01-15,0.0,21.304547,-157.855676
1000,Northern Trust Open,"February 16 - 19, 2012",6600000.0,"Pacific Palisades, CA",7349.0,71.0,Riviera Country Club,2012-02-16,2012-02-19,0.0,34.0480643,-118.5264706
1001,The Honda Classic,"March 1 - 4, 2012",5700000.0,"Palm Beach Gardens, FL",7110.0,70.0,PGA National Resort & Spa (The Champion),2012-03-01,2012-03-04,0.0,26.8233946,-80.1386547
